Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Angularity,Ellipticity,Fiber Length,Fiber Width,Krumbein Rnd,label
88,9819.0,0.963,1.232,0.911,1.148,0.911,1.036,0.904,0.904,0.499,0.729,3.871,0.807,3.281,0.782,1.26,0.794,0.839,0.704,0.872,0.611,0.903,0.097,0.848,0.697,0.0,0.623,0.0,2.916,1.26,0.794,1.0,1.0,3.23,0.911,64.762,1.147,1.423,0.512,0.431,2
1324,16371.0,0.962,1.125,1.086,1.617,0.368,1.452,0.381,0.988,0.339,0.727,3.534,0.766,3.507,0.855,4.394,0.228,0.595,0.354,0.262,0.732,0.95,0.05,0.992,1.222,0.0,0.267,0.0,2.91,1.489,0.672,2.951,0.339,3.062,0.727,47.5,3.814,1.301,0.799,0.739,2
3628,16752.0,0.959,1.107,1.083,1.551,0.258,1.521,0.267,1.057,0.227,0.722,3.478,0.747,3.443,0.866,6.001,0.167,0.618,0.382,0.176,0.75,0.967,0.033,0.99,1.801,0.0,0.379,0.114,2.888,1.432,0.699,4.192,0.239,2.986,0.671,53.333,5.692,1.24,0.322,0.7,2
535,16222.0,0.958,1.083,0.817,1.334,0.817,1.221,0.791,0.791,0.466,0.721,3.403,0.735,3.377,0.885,1.632,0.613,0.718,0.516,0.648,0.783,0.981,0.019,0.992,0.662,0.0,0.216,0.0,2.885,1.632,0.613,1.0,1.0,2.941,0.817,45.556,1.542,0.896,0.805,0.641,2
4728,17091.0,0.955,1.141,1.108,1.558,0.306,1.531,0.296,1.085,0.276,0.717,3.585,0.744,3.546,0.837,5.098,0.196,0.613,0.376,0.193,0.701,0.964,0.036,0.989,1.506,0.0,0.449,0.207,2.867,1.405,0.712,3.627,0.276,2.974,0.707,50.0,5.18,1.395,0.326,0.663,2
580,16222.0,0.939,1.201,0.858,1.762,0.461,1.682,0.415,0.837,0.365,0.692,3.773,0.731,3.737,0.782,3.823,0.262,0.533,0.284,0.247,0.611,0.947,0.053,0.99,0.852,0.0,0.24,0.029,2.769,2.055,0.487,1.86,0.538,2.923,0.659,46.667,4.056,1.445,0.628,0.656,2
233,16001.0,0.933,1.019,0.819,1.21,0.779,1.141,0.748,0.816,0.404,0.684,3.202,0.713,3.16,0.915,1.552,0.644,0.771,0.595,0.656,0.838,0.959,0.041,0.987,0.725,0.0,0.294,0.0,2.734,1.478,0.677,1.05,0.952,2.852,0.799,51.0,1.525,0.0,0.0,0.592,2
4943,17328.0,0.932,1.119,0.984,1.499,0.334,1.441,0.315,0.932,0.258,0.682,3.516,0.719,3.393,0.833,4.485,0.223,0.622,0.387,0.219,0.694,0.949,0.051,0.965,1.362,0.0,0.472,0.087,2.73,1.524,0.656,2.944,0.34,2.878,0.659,52.0,4.575,1.387,0.648,0.72,2
4693,17075.0,0.927,1.096,1.008,1.357,0.587,1.307,0.548,0.988,0.421,0.675,3.442,0.738,3.392,0.846,2.312,0.433,0.683,0.467,0.419,0.716,0.915,0.085,0.986,0.847,0.0,0.237,0.0,2.701,1.347,0.743,1.717,0.582,2.953,0.798,46.364,2.384,1.437,0.52,0.644,2
530,16215.0,0.918,1.043,0.903,1.682,0.676,1.57,0.644,0.922,0.538,0.662,3.276,0.682,3.254,0.88,2.488,0.402,0.546,0.298,0.411,0.775,0.971,0.029,0.993,0.582,0.0,0.219,0.0,2.646,1.862,0.537,1.336,0.748,2.727,0.79,48.75,2.436,1.288,0.607,0.672,2
3880,16803.0,0.917,1.315,0.806,2.063,0.426,1.989,0.397,0.761,0.371,0.661,4.131,0.714,4.107,0.698,4.838,0.207,0.445,0.198,0.2,0.487,0.926,0.074,0.994,0.751,0.0,0.379,0.12,2.644,2.559,0.391,1.891,0.529,2.854,0.616,42.5,5.008,1.864,0.307,0.9,2
1299,16363.0,0.915,1.067,1.091,1.65,0.349,1.467,0.361,1.015,0.329,0.658,3.352,0.698,3.318,0.858,4.721,0.212,0.555,0.308,0.246,0.736,0.943,0.057,0.99,1.141,0.0,0.28,0.0,2.632,1.512,0.661,3.122,0.32,2.792,0.72,45.714,4.059,1.288,0.355,0.746,2
1327,16377.0,0.914,1.144,0.61,1.583,0.61,1.499,0.58,0.58,0.308,0.656,3.595,0.681,3.574,0.799,2.596,0.385,0.577,0.333,0.387,0.638,0.963,0.037,0.994,0.68,0.0,0.276,0.0,2.624,2.596,0.385,1.0,1.0,2.724,0.61,31.538,2.583,1.271,0.516,0.813,2
2960,16646.0,0.892,1.026,0.718,1.717,0.541,1.692,0.535,0.721,0.349,0.625,3.222,0.636,3.205,0.87,3.175,0.315,0.52,0.27,0.316,0.757,0.983,0.017,0.995,0.673,0.0,0.209,0.0,2.5,2.392,0.418,1.327,0.754,2.545,0.629,45.714,3.161,1.277,0.698,0.671,2
178,15537.0,0.885,0.944,0.848,0.941,0.848,0.912,0.86,0.86,0.354,0.615,2.966,0.633,2.856,0.937,1.11,0.901,0.94,0.883,0.944,0.878,0.971,0.029,0.963,0.77,0.0,0.5,0.0,2.458,1.11,0.901,1.0,1.0,2.533,0.848,30.909,1.06,0.0,0.0,0.732,2
228,15990.0,0.882,0.962,0.792,1.198,0.714,1.13,0.706,0.749,0.355,0.611,3.022,0.632,2.992,0.917,1.678,0.596,0.736,0.542,0.624,0.841,0.968,0.032,0.99,0.714,0.0,0.272,0.0,2.445,1.512,0.661,1.109,0.901,2.527,0.753,42.0,1.601,0.0,0.0,0.665,2
26,6218.0,0.875,1.1,0.758,1.174,0.758,1.118,0.702,0.702,0.353,0.602,3.457,0.672,3.077,0.795,1.549,0.646,0.745,0.556,0.629,0.632,0.895,0.105,0.89,0.676,0.0,0.597,0.225,2.406,1.549,0.646,1.0,1.0,2.688,0.758,58.235,1.591,1.185,0.508,0.672,2
177,15535.0,0.867,0.942,0.811,0.969,0.811,0.919,0.821,0.821,0.334,0.591,2.961,0.618,2.834,0.92,1.194,0.838,0.896,0.802,0.893,0.847,0.956,0.044,0.957,0.752,0.0,0.564,0.0,2.364,1.194,0.838,1.0,1.0,2.473,0.811,39.0,1.12,0.0,0.0,0.837,2
200,15928.0,0.855,0.908,0.71,1.048,0.71,1.018,0.726,0.726,0.277,0.574,2.852,0.582,2.834,0.942,1.475,0.678,0.816,0.665,0.713,0.887,0.986,0.014,0.994,0.771,0.0,0.295,0.0,2.296,1.475,0.678,1.0,1.0,2.328,0.71,40.0,1.402,0.0,0.0,0.912,2
3813,16796.0,0.839,1.034,0.794,1.431,0.435,1.354,0.408,0.735,0.259,0.553,3.248,0.59,3.224,0.811,3.29,0.304,0.586,0.344,0.301,0.658,0.936,0.064,0.993,0.888,0.0,0.412,0.166,2.21,1.801,0.555,1.827,0.547,2.36,0.615,50.0,3.322,1.123,0.626,0.695,2
1462,16389.0,0.831,0.965,0.869,1.328,0.389,1.352,0.36,0.909,0.235,0.542,3.033,0.567,2.976,0.861,3.413,0.293,0.625,0.391,0.266,0.741,0.957,0.043,0.981,1.049,0.0,0.382,0.0,2.169,1.529,0.654,2.232,0.448,2.266,0.629,58.333,3.756,1.287,0.604,0.663,2
312,16080.0,0.829,1.64,0.447,2.67,0.14,2.641,0.12,0.424,0.088,0.54,5.151,0.584,5.104,0.506,19.069,0.052,0.31,0.096,0.045,0.256,0.925,0.075,0.991,1.444,0.0,0.466,0.14,2.158,5.968,0.168,3.195,0.313,2.334,0.294,38.889,21.991,2.499,0.264,0.826,2
3630,16762.0,0.828,1.032,0.733,1.39,0.332,1.396,0.311,0.724,0.177,0.538,3.241,0.56,3.188,0.803,4.182,0.239,0.596,0.355,0.223,0.644,0.961,0.039,0.984,1.165,0.0,0.443,0.022,2.153,1.895,0.528,2.207,0.453,2.239,0.533,47.5,4.485,1.173,0.392,0.826,2
182,15737.0,0.816,1.163,0.639,1.942,0.349,2.02,0.352,0.608,0.227,0.523,3.653,0.55,3.63,0.702,5.563,0.18,0.42,0.177,0.174,0.492,0.951,0.049,0.994,0.771,0.0,0.238,0.0,2.091,3.039,0.329,1.831,0.546,2.199,0.494,52.5,5.739,1.738,0.357,0.881,2
4883,17232.0,0.816,1.033,0.701,1.374,0.23,1.36,0.212,0.691,0.116,0.522,3.245,0.556,3.152,0.79,5.963,0.168,0.594,0.353,0.156,0.623,0.94,0.06,0.971,1.651,0.0,0.503,0.0,2.09,1.96,0.51,3.043,0.329,2.224,0.466,48.571,6.411,1.277,0.138,0.81,2
175,15532.0,0.811,0.903,0.792,0.91,0.792,0.851,0.776,0.776,0.299,0.516,2.837,0.55,2.675,0.898,1.149,0.871,0.891,0.793,0.912,0.806,0.939,0.061,0.943,0.716,0.0,0.605,0.0,2.065,1.149,0.871,1.0,1.0,2.199,0.792,37.5,1.097,0.0,0.0,0.682,2
4941,17326.0,0.811,0.942,0.915,1.164,0.456,1.079,0.447,0.886,0.254,0.516,2.96,0.531,2.937,0.861,2.552,0.392,0.697,0.485,0.414,0.741,0.973,0.027,0.992,0.973,0.0,0.391,0.14,2.065,1.272,0.786,2.007,0.498,2.122,0.686,41.25,2.414,0.898,0.404,0.722,2
335,16106.0,0.811,1.278,0.387,1.873,0.387,1.867,0.37,0.37,0.147,0.516,4.016,0.534,3.985,0.634,4.838,0.207,0.433,0.187,0.198,0.402,0.966,0.034,0.992,0.712,0.0,0.42,0.0,2.064,4.838,0.207,1.0,1.0,2.138,0.387,34.545,5.041,1.691,0.305,1.0,2
3847,16801.0,0.805,1.074,0.714,1.445,0.435,1.409,0.415,0.741,0.235,0.508,3.375,0.569,3.32,0.749,3.318,0.301,0.557,0.31,0.295,0.561,0.893,0.107,0.984,0.808,0.0,0.34,0.112,2.033,2.025,0.494,1.639,0.61,2.277,0.575,50.0,3.394,1.354,0.426,0.845,2
1330,16376.0,0.803,1.067,0.729,1.528,0.246,1.391,0.249,0.703,0.144,0.506,3.353,0.531,3.303,0.752,6.206,0.161,0.525,0.276,0.179,0.565,0.953,0.047,0.985,1.345,0.0,0.417,0.222,2.024,2.096,0.477,2.961,0.338,2.123,0.488,44.167,5.575,1.305,0.201,0.94,2
